Tweet Coordinates,text,date,id,user,Place Info,location,Geo_Enabled,retweet,likes,lang,keyword
,"please if you can in coronavirus crisis think about zoo s animal businesses, animal shelters and animal charities p… https://t.co/1GW6Ak3QXy",10/08/2021 22:08,1.42522E+18,wingate49422354,,,FALSE,0,0,en,Charities
,"NonProfit News:  Businesses provide an average of just £450 per year to charities, research finds https://t.co/UQt5WVhu7C",10/08/2021 22:08,1.42522E+18,HumanityNews,,"Rome, Italy",FALSE,0,0,en,Charities
,@yknot05 @DunningsBooger @DShepYEG @shandro @jkenney @kim_siever Charities are big money and often have to compete… https://t.co/nIikDZSNcZ,10/08/2021 22:08,1.42522E+18,edwinmundt,,"Calgary, AB",TRUE,0,3,en,Charities
,RT @MSTrustCEO: The @mstrust have criticised the postcode lottery for a ‘life-changing’ drug for people living with MS https://t.co/89oRe1r…,10/08/2021 22:08,1.42522E+18,Jonshipley0711,,,FALSE,8,0,en,Charities
,"RT @aSpecificEgg: This is the face of an egg who was very excited to announce on stream that she is now a @humble Partner!! 

Now with my p…",10/08/2021 22:07,1.42522E+18,ShinobiJules,,,FALSE,2,0,en,Charities
,RT @PrestonChilde14: @elonmusk https://t.co/bQ5peyI2RO has given $200k+ to charities like https://t.co/7Ejvzi6S1j &amp; @autismspeaks since Jun…,10/08/2021 22:07,1.42522E+18,AndySmith6284,,"Dayton, OH",FALSE,10,0,en,Charities
,RT @Y101Fresno: The first ever Y101’s Dollars for Dinners fundraiser to benefit the Ronald McDonald House Charities Central Valley is comin…,10/08/2021 22:06,1.42522E+18,RMHCCenValley,,"Madera, California",TRUE,1,0,en,Charities
,RT @StevePeers: More than 100 councils and charities vow to boycott Home Office policy to deport rough sleepers https://t.co/OdsAFeKts9,10/08/2021 22:06,1.42522E+18,leo14754,,"SW UK, Europe",FALSE,138,0,en,Charities
,"RT @Archie_Sturrock: It’s #BookLoversDay and I’ve just donated the royalties from the special editions of Visceral, my book of ‘blood poems…",10/08/2021 22:06,1.42522E+18,dmckatana,,"Glasgow, Scotland",TRUE,7,0,en,Charities
,"4. I'm sure you asked, ""Why not just donate them!?""

Now I'll ask you: Donate them where?

Goodwill et al doesn't w… https://t.co/65dSUFYqia",10/08/2021 22:06,1.42522E+18,ginad129,,"Phoenix, AZ",TRUE,0,0,en,Charities
,"@ScottishMark68 @K_Niemietz @iealondon @NeildKieran I have no problem with charities doing political work

I have n… https://t.co/CPdzN5i2fQ",10/08/2021 22:06,1.42522E+18,morrispoker,,,FALSE,0,0,en,Charities
,"RT @papalamour: @docrussjackson @scot_tigger Don't forget the tax payers alliance #TPA, the Adam Smith institute and legatum. All fake char…",10/08/2021 22:05,1.42522E+18,scot_tigger,,"Swindon, Plague Island",FALSE,2,0,en,Charities
,RT @CraigJones17: Why do charities &amp; their staff defend sustainable palm oil?Many act as proxies for the large corporations that are destro…,10/08/2021 22:05,1.42522E+18,andshrooms,,England,FALSE,55,0,en,Charities
,"@BlizzJess I’d put some away into savings, get a small house somewhere, help my family with bills/school/etc, donat… https://t.co/O5gGW4jMPC",10/08/2021 22:05,1.42522E+18,StefanoTerry,,Los Angeles,FALSE,0,2,en,Charities
,"My cousin told me that other charities would be trying to poach me away from my job, which hasn't happened. I'm rel… https://t.co/O61djlpNfp",10/08/2021 22:05,1.42522E+18,WokerMayo,,,FALSE,0,1,en,Charities
,"RT @technovikingeth: Favorite underdog project in the space has to be @BlazedCats. Clear mission, solid devs, phenomenal meme potential. If…",10/08/2021 22:04,1.42522E+18,AllSymbols,,"Ottawa, Ontario",TRUE,6,0,en,Charities
,"RT @JessicaTheLaw: So carry on going to climate marches, vote for political parties that prioritise the environment, support environmental…",10/08/2021 22:04,1.42522E+18,Jollumon,,,TRUE,657,0,en,Charities
,RT @JessicaTheLaw: The media focuses on the negative because it sells copy. A lot of environmental charities follow suit because they think…,10/08/2021 22:04,1.42522E+18,laichachan,,,FALSE,775,0,en,Charities
,@wiseconnector A glass of Prosecco! Then pay off my and my children’s mortgages.  Probably leave work and go on a v… https://t.co/AzINQddM6N,10/08/2021 22:03,1.42522E+18,trillion_36,,,FALSE,0,2,en,Charities
,@Rachwani91 I’m so sorry. This sounds so stressful and terrifying. Is there anything we (interstate) can do to help… https://t.co/0UZYbNNRjl,10/08/2021 22:03,1.42522E+18,catescates,,Melbourne,FALSE,0,1,en,Charities
,"@docrussjackson @scot_tigger Don't forget the tax payers alliance #TPA, the Adam Smith institute and legatum. All f… https://t.co/X9YEzxyQFn",10/08/2021 22:03,1.42522E+18,papalamour,,Wales Cymru UK,TRUE,2,4,en,Charities
,"RT @Archie_Sturrock: It’s #BookLoversDay and I’ve just donated the royalties from the special editions of Visceral, my book of ‘blood poems…",10/08/2021 22:03,1.42522E+18,robmcd85,,"Glasgow, Scotland",TRUE,7,0,en,Charities
,"@MeghansMole I can't believe there's no federal involvement, my gut tells me meghan Henry and their charities are c… https://t.co/nUIfl0Fuuj",10/08/2021 22:03,1.42522E+18,LilianH27263945,,,FALSE,0,0,en,Charities
,RT @StevePeers: More than 100 councils and charities vow to boycott Home Office policy to deport rough sleepers https://t.co/OdsAFeKts9,10/08/2021 22:02,1.42522E+18,ChrisMousse3,,Norwich 🇪🇺,TRUE,138,0,en,Charities
,@ScottishMark68 @K_Niemietz @iealondon @NeildKieran We are discussing a charity that  promotes policies that are in… https://t.co/Xa9qJa8iKz,10/08/2021 22:02,1.42522E+18,morrispoker,,,FALSE,0,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 22:01,1.42522E+18,treva21448150,,,FALSE,215,0,en,Charities
,@KnottDebbie First impression i was like whaaat but the more i read into him the more i like him… like he supports BLM and charities,10/08/2021 22:01,1.42522E+18,CoffeePowerrr,,,FALSE,0,0,en,Charities
,"RT @JessicaTheLaw: Consider having fewer children, or none at all if you're not that bothered. Support charities that educate and empower w…",10/08/2021 22:01,1.42522E+18,babyrrii,,she/her ,TRUE,428,0,en,Charities
,"RT @JessicaTheLaw: So carry on going to climate marches, vote for political parties that prioritise the environment, support environmental…",10/08/2021 22:01,1.42522E+18,babyrrii,,she/her ,TRUE,657,0,en,Charities
,"RT @technovikingeth: Favorite underdog project in the space has to be @BlazedCats. Clear mission, solid devs, phenomenal meme potential. If…",10/08/2021 22:00,1.42522E+18,mf_manfred,,"Parramatta, Sydney",FALSE,6,0,en,Charities
,"Only SIX days left to make your donated dollars go further! ☀️

Thanks to @ShawInfo #Birdies4Kids presented by… https://t.co/weharCr6wC",10/08/2021 22:00,1.42522E+18,ChildrensLink,,"Calgary, Canada",FALSE,0,0,en,Charities
,Catholic Charities provides low cost immigration assistance for applications filed with US Citizenship and Immigrat… https://t.co/wHurRHKmBi,10/08/2021 22:00,1.42522E+18,CCDOY,,"Youngstown, OH USA",TRUE,0,0,en,Charities
,RT @JessicaTheLaw: The media focuses on the negative because it sells copy. A lot of environmental charities follow suit because they think…,10/08/2021 22:00,1.42522E+18,babyrrii,,she/her ,TRUE,775,0,en,Charities
,Friendly reminder that we donate a portion of all proceeds from takeout and curbside orders to local Edmonton chari… https://t.co/2ugl4LQuLI,10/08/2021 22:00,1.42522E+18,oodle_noodle,,"Edmonton, Alberta",TRUE,1,2,en,Charities
,.@AlokSharma_RDG @BorisJohnson the world’s poorest countries need support in the face of the #ClimateCrisis. Show t… https://t.co/KyyADSy1AJ,10/08/2021 21:59,1.42522E+18,JoyseyGrl,,USA,TRUE,0,0,en,Charities
,RT @Masonic_Charity: 💗#Loneliness is a cause close to our hearts because we believe no one should feel alone or isolated.👵We're dedicated t…,10/08/2021 21:59,1.42522E+18,GreatGothNinja,,North Wales,TRUE,4,0,en,Charities
,RT @jackson9322: @Myshkin57 @rachel_elisse @BlockClubCHI Sorting through books to determine what is in good enough condition to donate and…,10/08/2021 21:59,1.42522E+18,melanieanderson,,,FALSE,1,0,en,Charities
,Could have just given him a ride to one of the many charities they mentioned??? https://t.co/hi7riasPPL,10/08/2021 21:59,1.42522E+18,ERaeC2,,"Kent, OH",TRUE,0,0,en,Charities
,RT @CraigJones17: Why do charities &amp; their staff defend sustainable palm oil?Many act as proxies for the large corporations that are destro…,10/08/2021 21:59,1.42522E+18,Sue13800241,,Warwickshire England,FALSE,55,0,en,Charities
,"RT @PlugAstro: THIS CRYPTO IS GOING TO ALL NEW HEIGHTS 📈

Cleaner Earth Token is a project designed to save our Earth 
🦄 Liquidity locked t…",10/08/2021 21:59,1.42522E+18,mehthereum,,paypal.com/paypalme/bjmntgpn,FALSE,648,0,en,Charities
,RT @StevePeers: More than 100 councils and charities vow to boycott Home Office policy to deport rough sleepers https://t.co/OdsAFeKts9,10/08/2021 21:58,1.42522E+18,LeetStephenleet,,Banana Rep Of BoMogGove,FALSE,138,0,en,Charities
,"RT @PlugAstro: THIS CRYPTO IS GOING TO ALL NEW HEIGHTS 📈

Cleaner Earth Token is a project designed to save our Earth 
🦄 Liquidity locked t…",10/08/2021 21:58,1.42522E+18,rappppppmonstaa,,"Calabarzon, Republic of the Ph",FALSE,648,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 21:58,1.42522E+18,TAS_Amping,,"Nebraska, USA",TRUE,215,0,en,Charities
,.@AlokSharma_RDG @BorisJohnson the world’s poorest countries need support in the face of the #ClimateCrisis. Show t… https://t.co/W8gsUXMRjb,10/08/2021 21:58,1.42522E+18,Cara2Lily,,New York City ,TRUE,0,0,en,Charities
,"RT @technovikingeth: Favorite underdog project in the space has to be @BlazedCats. Clear mission, solid devs, phenomenal meme potential. If…",10/08/2021 21:58,1.42522E+18,0x_fxnction,,,FALSE,6,0,en,Charities
,@patriottakes You’re asking for donations from your supporters…which appears to be the same Trump* tactics to grift… https://t.co/aTG2cMbmng,10/08/2021 21:57,1.42521E+18,windsupthesame,,808,FALSE,0,1,en,Charities
,"RT @1kilroywashere: ""I don't want to live in a society dominated by foodbanks &amp; charities to try and feed people."" @jeremycorbyn at @ucu @U…",10/08/2021 21:57,1.42521E+18,Kay7To,,,TRUE,10,0,en,Charities
,"RT @cryptolover255: #ELONGATE is the biggest charity crypto with more than $3 million to charities around the world❣️

@elonmusk @kimbal @m…",10/08/2021 21:57,1.42521E+18,Christo77296775,,,FALSE,5,0,en,Charities
,.@AlokSharma_RDG @BorisJohnson the world’s poorest countries need support in the face of the #ClimateCrisis. Show t… https://t.co/oLfSSqdowx,10/08/2021 21:57,1.42521E+18,djpereira,,,TRUE,0,0,en,Charities
,RT @swallalisaa: A thread of @LISABar_CN's charities and donations with all the money they're collecting through fundraising and selling me…,10/08/2021 21:57,1.42521E+18,sikolohistangky,,,FALSE,802,0,en,Charities
,@JASB1001 @Mar63358713Andy @HSBC_UK @Cambridge_Uni He is choosing to help a specific group of people and  you are s… https://t.co/o03xyFbyxl,10/08/2021 21:56,1.42521E+18,chezzie67,,,FALSE,0,0,en,Charities
,@HorseMorsel And they’re willing to kill to do so. Batman doesn’t believe in that. And don’t say he can help with h… https://t.co/j10yzR9k27,10/08/2021 21:56,1.42521E+18,theblindknights,,,FALSE,0,1,en,Charities
,"RT @lw_writes: ✨ GIVEAWAY ✨

💗 Like &amp; RT
💜 Follow me
💙 International!

Closes 11th August 10pm BST
1 winner will recieved a copy of Not Qui…",10/08/2021 21:56,1.42521E+18,DailyFreeArt,,"Houston, TX",TRUE,16,0,en,Charities
,"RT @technovikingeth: Favorite underdog project in the space has to be @BlazedCats. Clear mission, solid devs, phenomenal meme potential. If…",10/08/2021 21:56,1.42521E+18,BlazedCats,,Blazedcats.eth,FALSE,6,0,en,Charities
,"Favorite underdog project in the space has to be @BlazedCats. Clear mission, solid devs, phenomenal meme potential.… https://t.co/Fg2pcFJ588",10/08/2021 21:56,1.42521E+18,technovikingeth,,,FALSE,6,38,en,Charities
,"RT @The_NFRSA: Every month we highlight the work of #LocalRPDCharities. So today we’d like to shout out to @ERPDF, who over the past 9 year…",10/08/2021 21:56,1.42521E+18,rbh1978,,United Kingdom,FALSE,12,0,en,Charities
,@hartgroup_org Hello! Please help! I’m looking for a lawyer specialised in charities.,10/08/2021 21:55,1.42521E+18,SofiaGarnett,,,FALSE,0,0,en,Charities
,"@AbeHaoleman I think I understand your sentiment, but what is the millions you speak of?  His congressional approve… https://t.co/qtrgOd7tmK",10/08/2021 21:55,1.42521E+18,bhaxton3,,,FALSE,0,0,en,Charities
,@USCOracle Mookie does awesome things outside the field as well. Dude is huge with charities amongst other things t… https://t.co/GA1x95QFq5,10/08/2021 21:55,1.42521E+18,mlbnflnbaepl,,United States,FALSE,0,1,en,Charities
,"RT @PlugAstro: THIS CRYPTO IS GOING TO ALL NEW HEIGHTS 📈

Cleaner Earth Token is a project designed to save our Earth 
🦄 Liquidity locked t…",10/08/2021 21:55,1.42521E+18,beomibearr,,,FALSE,648,0,en,Charities
,RT @williesband: @SuckerCarlson Greed and grift and fraud are rarely covered at college. Trump naturally passed on his extensive experience…,10/08/2021 21:54,1.42521E+18,williesband,,San Francisco,FALSE,37,0,en,Charities
,"RT @jamiebxne: #NFTGIVEAWAY💣

➡️Follow @roguesocietynft

➡️RT, like &amp; tag 3 friends

➡️Join Discord: https://t.co/grCKPYtIZa

Winner - 48h🎉…",10/08/2021 21:54,1.42521E+18,Tezgel811,,,FALSE,20,0,en,Charities
,@Drs4CovidEthics @_taylorhudak @RFKHumanRights @Covid19Crusher @TuckerCarlson @GillianMcKeith @JasonBermas… https://t.co/RXgV4zahyk,10/08/2021 21:54,1.42521E+18,SofiaGarnett,,,FALSE,0,0,en,Charities
,RT @ShawClassic: Shaw Communications Inc. opened tournament week with a $1 million donation to the Shaw Charity Classic presented by @Sunco…,10/08/2021 21:54,1.42521E+18,ChildrensLink,,"Calgary, Canada",FALSE,4,0,en,Charities
,"RT @SteveStevens47: PLEASE DONATE TO THESE CHARITIES:

To donate to @CR_UK: https://t.co/mZyoPsdbib #CancerResearch

To donate to @Dementia…",10/08/2021 21:54,1.42521E+18,SteveStevens47,,"🔴Bristol, England🔴",TRUE,1,0,en,Charities
,"RT @PlugAstro: THIS CRYPTO IS GOING TO ALL NEW HEIGHTS 📈

Cleaner Earth Token is a project designed to save our Earth 
🦄 Liquidity locked t…",10/08/2021 21:54,1.42521E+18,korbanweton,,,FALSE,648,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 21:53,1.42521E+18,IRSmart6,,Behind_Enemy_Lines,FALSE,215,0,en,Charities
,"RT @PlugAstro: THIS CRYPTO IS GOING TO ALL NEW HEIGHTS 📈

Cleaner Earth Token is a project designed to save our Earth 
🦄 Liquidity locked t…",10/08/2021 21:53,1.42521E+18,Laraspbw22,,"Bandung, Jawa Barat",FALSE,648,0,en,Charities
,"@dzy51 Yes, we basically ran out of people.  As the mills closed, the community shrunk and the Jewish community rea… https://t.co/1wh5ZK48IU",10/08/2021 21:53,1.42521E+18,myron_chijner,,,TRUE,0,0,en,Charities
,like whatever charity that helps at some point is amazing but ive seen streamers doing mostly u.s. / uk centered ch… https://t.co/THeW3FE1Yq,10/08/2021 21:53,1.42521E+18,ranboovod,,THEY/SHE ｡+.｡ﾟ:;｡+ﾟCBYF ˊˎ-,FALSE,0,1,en,Charities
,"1/2

I need your help.. 
I need like 4 volunteers from different age groups.

Basically in August 2020 I did Photog… https://t.co/UI6ObWjQSy",10/08/2021 21:52,1.42521E+18,Caketime2021,,England,FALSE,0,0,en,Charities
,@Drs4CovidEthics Hello! Please help. I’m looking for a lawyer specialised in charities!,10/08/2021 21:52,1.42521E+18,SofiaGarnett,,,FALSE,0,0,en,Charities
,"RT @lorraine_teuten: Charities appeal for new approach on migrant boats, as clampdown forces shift to riskier routes - The Independent http…",10/08/2021 21:52,1.42521E+18,artytrace,,,TRUE,4,0,en,Charities
,RT @CraigJones17: Why do charities &amp; their staff defend sustainable palm oil?Many act as proxies for the large corporations that are destro…,10/08/2021 21:52,1.42521E+18,ExposeLies2,,Shangri La,FALSE,55,0,en,Charities
,"@StevenRoche2 @ALANMYERSMEDIA The cash has helped, no doubt about it. But you’ve still got to get the right people… https://t.co/jYLquNcszf",10/08/2021 21:52,1.42521E+18,smsanders,,"England, United Kingdom",TRUE,0,1,en,Charities
,"@Fabian_v4 what makes you, a grown man, chose to hate on an unprivileged kid from LA, who made it out the hood all… https://t.co/8bTMHzv6ix",10/08/2021 21:52,1.42521E+18,MambaDrive,,,FALSE,0,1,en,Charities
,RT @Anna_Giaritelli: Tuesday was the first night that luxury coach buses pulled in to pick up hundreds of migrants released by Border Patro…,10/08/2021 21:52,1.42521E+18,pearlskylar1,,,FALSE,882,0,en,Charities
,"RT @PlugAstro: THIS CRYPTO IS GOING TO ALL NEW HEIGHTS 📈

Cleaner Earth Token is a project designed to save our Earth 
🦄 Liquidity locked t…",10/08/2021 21:51,1.42521E+18,marimel76,,"Mandaluyong City, National Cap",TRUE,648,0,en,Charities
